FID,meetwaarde_identificatie,monprog_naam,meetpunt_identificatie,geometriepunt_x,geometriepunt_y,monster_identificatie,compartiment_code,bemonsteringsmethode_code,veldapparaat_code,monsternemingsdatum,monsternemingstijd,monster_tijdutcoffset,referentiehorizontaal_code,grootheid_code,parameter_groep,parameter_omschrijving,eenheid_code,hoedanigheid_code,waardebewerkingsmethode_code,waardebepalingsmethode_code,begindatum,begintijd,meetwaarde_tijdutcoffset,resultaatdatum,resultaatutcoffset,limietsymbool,numeriekewaarde,alfanumeriekewaarde,kwaliteitsoordeel_code,the_geom
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-5461,RWS2008_OESTGDN08_1334,RWS-boxcore historie,OESTERGR_OV,3.498588,54.749284,RWS2008_OESTGDN08,BS,"Essink, 1991",Box-corer,09-04-08,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",09-04-08,,NaN,09-04-08,NaN,,25.6,,0,POINT (3.498588 54.74928403602163)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-53ec,RWS2008_OESTGDN12_1997,RWS-boxcore historie,OESTERGR_OV,3.417499,54.005092,RWS2008_OESTGDN12,BS,"Essink, 1991",Box-corer,17-04-08,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",17-04-08,,NaN,17-04-08,NaN,,12.8,,0,POINT (3.417499 54.00509203696753)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-537b,RWS2008_OESTGDN16_1361,RWS-boxcore historie,DOGGBANK,3.365248,54.822619,RWS2008_OESTGDN16,BS,"Essink, 1991",Box-corer,09-04-08,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",09-04-08,,NaN,09-04-08,NaN,,25.6,,0,POINT (3.3652480000000002 54.822619035925406)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-5325,RWS2008_OESTGDN19_1581,RWS-boxcore historie,OESTERGR_OV,2.998583,54.49927,RWS2008_OESTGDN19,BS,"Essink, 1991",Box-corer,10-04-08,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",10-04-08,,NaN,10-04-08,NaN,,12.8,,0,POINT (2.998583 54.49927003634567)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-52f4,RWS2008_OESTGDN21_751,RWS-boxcore historie,OESTERGR_OV,4.998618,54.99931,RWS2008_OESTGDN21,BS,"Essink, 1991",Box-corer,19-03-08,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",19-03-08,,NaN,19-03-08,NaN,,38.5,,0,POINT (4.998618 54.999310035691444)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-52d8,RWS2008_OESTGDN22_1279,RWS-boxcore historie,COESTERGR,3.998609,54.499281,RWS2008_OESTGDN22,BS,"Essink, 1991",Box-corer,09-04-08,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",09-04-08,,NaN,09-04-08,NaN,,38.5,,0,POINT (3.998609 54.49928103634564)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-52b5,RWS2008_OESTGDN23_1514,RWS-boxcore historie,DOGGBANK,3.291912,54.860952,RWS2008_OESTGDN23,BS,"Essink, 1991",Box-corer,10-04-08,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",10-04-08,,NaN,10-04-08,NaN,,25.6,,0,POINT (3.2919120000000004 54.860952035874895)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-5292,RWS2008_OESTGDN43_1644,RWS-boxcore historie,OESTERGR_OV,3.423598,54.382604,RWS2008_OESTGDN43,BS,"Essink, 1991",Box-corer,10-04-08,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",10-04-08,,NaN,10-04-08,NaN,,12.8,,0,POINT (3.423598 54.382604036494726)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-5277,RWS2008_ROTTMPT50_1804,RWS-boxcore historie,OFFSHORE_OV,6.308686,53.953177,RWS2008_ROTTMPT50,BS,"Essink, 1991",Box-corer,16-04-08,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",16-04-08,,NaN,16-04-08,NaN,,12.8,,0,POINT (6.308686 53.95317703703138)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-521c,RWS2008_TERSLG30_1144,RWS-boxcore historie,OFFSHORE_OV,4.936717,53.614818,RWS2008_TERSLG30,BS,"Essink, 1991",Box-corer,09-04-08,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",09-04-08,,NaN,09-04-08,NaN,,38.5,,0,POINT (4.936717000000001 53.61481803744053)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-51d2,RWS2008_VOORDTA3_2078,RWS-boxcore historie,VOORDELTA,3.599239,51.705575,RWS2008_VOORDTA3,BS,"Essink, 1991",Box-corer,17-04-08,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",17-04-08,,NaN,17-04-08,NaN,,12.8,,0,POINT (3.5992390000000003 51.70557503950379)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-51c5,RWS2008_VOORDTA4_2091,RWS-boxcore historie,VOORDELTA,3.81202,51.789747,RWS2008_VOORDTA4,BS,"Essink, 1991",Box-corer,17-04-08,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice,n/m2,NVT,,"Essink, 1991",17-04-08,,NaN,17-04-08,NaN,,25.6,,0,POINT (3.812020000000001 51.789747039422096)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-51c4,RWS2008_VOORDTA4_2092,RWS-boxcore historie,VOORDELTA,3.81202,51.789747,RWS2008_VOORDTA4,BS,"Essink, 1991",Box-corer,17-04-08,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",17-04-08,,NaN,17-04-08,NaN,,64.1,,0,POINT (3.812020000000001 51.789747039422096)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-519d,RWS2008_WADDKT02_1122,RWS-boxcore historie,KUSTZONE_OV,5.825629,53.610383,RWS2008_WADDKT02,BS,"Essink, 1991",Box-corer,08-04-08,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",08-04-08,,NaN,08-04-08,NaN,,25.6,,0,POINT (5.825629000000001 53.610383037445786)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-5185,RWS2008_WADDKT03_1053,RWS-boxcore historie,NZKUSTZONE,5.996746,53.542049,RWS2008_WADDKT03,BS,"Essink, 1991",Box-corer,08-04-08,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",08-04-08,,NaN,08-04-08,NaN,,25.6,,0,POINT (5.996746 53.54204903752688)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-516d,RWS2008_WADDKT06_1069,RWS-boxcore historie,NZKUSTZONE,6.184807,53.537606,RWS2008_WADDKT06,BS,"Essink, 1991",Box-corer,08-04-08,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",08-04-08,,NaN,08-04-08,NaN,,12.8,,0,POINT (6.184807 53.53760603753212)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-514c,RWS2008_WADDKT08_1089,RWS-boxcore historie,KUSTZONE_OV,6.60065,53.575945,RWS2008_WADDKT08,BS,"Essink, 1991",Box-corer,08-04-08,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",08-04-08,,NaN,08-04-08,NaN,,25.6,,0,POINT (6.60065 53.57594503748671)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-4feb,RWS2009_DOGGBK02_1034,RWS-boxcore historie,DOGGBANK,3.640244,55.165967,RWS2009_DOGGBK02,BS,"RWSV 913.00.B200 v1.0",Box-corer,17-03-09,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",17-03-09,,NaN,17-03-09,NaN,,12.8,,0,POINT (3.6402440000000005 55.16596703546806)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-4d71,RWS2009_HOLLSKT03_20,RWS-boxcore historie,KUSTZONE_OV,4.529238,52.546445,RWS2009_HOLLSKT03,BS,"RWSV 913.00.B200 v1.0",Box-corer,02-03-09,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",02-03-09,,NaN,02-03-09,NaN,,115.4,,0,POINT (4.529238 52.54644503864835)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-4d4a,RWS2009_NOORDWK10_491,RWS-boxcore historie,KUSTZONE_OV,4.298962,52.293935,RWS2009_NOORDWK10,BS,"RWSV 913.00.B200 v1.0",Box-corer,06-03-09,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",06-03-09,,NaN,06-03-09,NaN,,12.8,,0,POINT (4.298962 52.29393503891435)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-4cb9,RWS2009_OESTGDN04_899,RWS-boxcore historie,OESTERGR_OV,4.378592,55.30598,RWS2009_OESTGDN04,BS,"RWSV 913.00.B200 v1.0",Box-corer,17-03-09,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",17-03-09,,NaN,17-03-09,NaN,,25.6,,0,POINT (4.378592 55.30598003527838)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-49fb,RWS2009_TERSLG4_291,RWS-boxcore historie,NZKUSTZONE,5.149228,53.414258,RWS2009_TERSLG4,BS,"RWSV 913.00.B200 v1.0",Box-corer,05-03-09,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",05-03-09,,NaN,05-03-09,NaN,,38.5,,0,POINT (5.149228000000001 53.414258037677136)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-497c,RWS2009_WADDKT03_167,RWS-boxcore historie,NZKUSTZONE,5.996746,53.542049,RWS2009_WADDKT03,BS,"RWSV 913.00.B200 v1.0",Box-corer,04-03-09,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",04-03-09,,NaN,04-03-09,NaN,,128.2,,0,POINT (5.996746 53.54204903752688)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-495c,RWS2009_WADDKT06_188,RWS-boxcore historie,NZKUSTZONE,6.184807,53.537606,RWS2009_WADDKT06,BS,"RWSV 913.00.B200 v1.0",Box-corer,04-03-09,,NaN,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",04-03-09,,NaN,04-03-09,NaN,,76.9,,0,POINT (6.184807 53.53760603753212)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-4820,RWS2010_BREEVTN20_1195,RWS-boxcore historie,OFFSHORE_OV,4.162567,52.384769,RWS2010_BREEVTN20,BS,"RWSV 913.00.B200 v1.4",Box-corer,15-03-10,13:58:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",15-03-10,13:58:00,1,15-03-10,1,,51.3,,0,POINT (4.162567000000001 52.384769038819556)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-47b8,RWS2010_BREEVTN34_371,RWS-boxcore historie,OESTERGR_OV,3.494739,53.499243,RWS2010_BREEVTN34,BS,"RWSV 913.00.B200 v1.4",Box-corer,09-03-10,09:22:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",09-03-10,09:22:00,1,09-03-10,1,,25.6,,0,POINT (3.4947389999999996 53.49924303757741)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-476a,RWS2010_DOGGBK03_1967,RWS-boxcore historie,DOGGBANK,3.49857,55.249301,RWS2010_DOGGBK03,BS,"RWSV 913.00.B200 v1.4",Box-corer,23-03-10,21:42:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",23-03-10,21:42:00,1,23-03-10,1,,12.8,,0,POINT (3.4985699999999995 55.249301035355394)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-46b9,RWS2010_EGMAZE1_1131,RWS-boxcore historie,KUSTZONE_OV,4.607016,52.62006,RWS2010_EGMAZE1,BS,"RWSV 913.00.B200 v1.4",Box-corer,11-03-10,19:04:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",11-03-10,19:04:00,1,11-03-10,1,,12.8,,0,POINT (4.607015999999999 52.62006003856939)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-4665,RWS2010_FRIESFT04_487,RWS-boxcore historie,OESTERGR_OV,3.629179,53.754808,RWS2010_FRIESFT04,BS,"RWSV 913.00.B200 v1.4",Box-corer,09-03-10,14:28:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",09-03-10,14:28:00,1,09-03-10,1,,12.8,,0,POINT (3.629179 53.754808037272745)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-462b,RWS2010_FRIESFT06_1384,RWS-boxcore historie,OESTERGR_OV,5.898668,54.188181,RWS2010_FRIESFT06,BS,"RWSV 913.00.B200 v1.4",Box-corer,16-03-10,21:03:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",16-03-10,21:03:00,1,16-03-10,1,,12.8,,0,POINT (5.898668000000001 54.18818103674008)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-4588,RWS2010_FRIESFT12_524,RWS-boxcore historie,OESTERGR_OV,3.87196,53.85787,RWS2010_FRIESFT12,BS,"RWSV 913.00.B200 v1.4",Box-corer,09-03-10,15:46:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",09-03-10,15:46:00,1,09-03-10,1,,615.4,,0,POINT (3.8719599999999996 53.85787003714788)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-4554,RWS2010_FRIESFT14_1255,RWS-boxcore historie,OFFSHORE_OV,4.956993,53.665931,RWS2010_FRIESFT14,BS,"RWSV 913.00.B200 v1.4",Box-corer,16-03-10,12:53:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",16-03-10,12:53:00,1,16-03-10,1,,12.8,,0,POINT (4.956992999999999 53.66593103737951)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-44ee,RWS2010_HOLLSKT02_1086,RWS-boxcore historie,NZKUSTZONE,4.665344,52.832567,RWS2010_HOLLSKT02,BS,"RWSV 913.00.B200 v1.4",Box-corer,11-03-10,17:09:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",11-03-10,17:09:00,1,11-03-10,1,,128.2,,0,POINT (4.665343999999999 52.83256703833777)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-44c4,RWS2010_HOLLSKT04_1109,RWS-boxcore historie,KUSTZONE_OV,4.498676,52.749229,RWS2010_HOLLSKT04,BS,"RWSV 913.00.B200 v1.4",Box-corer,11-03-10,18:02:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",11-03-10,18:02:00,1,11-03-10,1,,89.7,,0,POINT (4.498676000000001 52.74922903842924)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-44ae,RWS2010_NOORDWK10_1181,RWS-boxcore historie,KUSTZONE_OV,4.298962,52.293935,RWS2010_NOORDWK10,BS,"RWSV 913.00.B200 v1.4",Box-corer,15-03-10,12:56:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",15-03-10,12:56:00,1,15-03-10,1,,397.4,,0,POINT (4.298962 52.29393503891435)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-443a,RWS2010_OESTGDN03_647,RWS-boxcore historie,DOGGBANK,2.931913,54.549271,RWS2010_OESTGDN03,BS,"RWSV 913.00.B200 v1.4",Box-corer,10-03-10,08:54:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",10-03-10,08:54:00,1,10-03-10,1,,166.7,,0,POINT (2.9319129999999993 54.54927103628134)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-440e,RWS2010_OESTGDN04_2081,RWS-boxcore historie,OESTERGR_OV,4.378592,55.30598,RWS2010_OESTGDN04,BS,"RWSV 913.00.B200 v1.4",Box-corer,24-03-10,12:19:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",24-03-10,12:19:00,1,24-03-10,1,,12.8,,0,POINT (4.378592 55.30598003527838)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-439c,RWS2010_OESTGDN08_1714,RWS-boxcore historie,OESTERGR_OV,3.498588,54.749284,RWS2010_OESTGDN08,BS,"RWSV 913.00.B200 v1.4",Box-corer,23-03-10,15:28:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",23-03-10,15:28:00,1,23-03-10,1,,12.8,,0,POINT (3.498588 54.74928403602163)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-4241,RWS2010_OESTGDN19_689,RWS-boxcore historie,OESTERGR_OV,2.998583,54.49927,RWS2010_OESTGDN19,BS,"RWSV 913.00.B200 v1.4",Box-corer,10-03-10,09:29:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",10-03-10,09:29:00,1,10-03-10,1,,12.8,,0,POINT (2.998583 54.49927003634567)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-4203,RWS2010_OESTGDN21_2155,RWS-boxcore historie,OESTERGR_OV,4.998618,54.99931,RWS2010_OESTGDN21,BS,"RWSV 913.00.B200 v1.4",Box-corer,24-03-10,18:58:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",24-03-10,18:58:00,1,24-03-10,1,,25.6,,0,POINT (4.998618 54.999310035691444)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-41c0,RWS2010_OESTGDN23_1780,RWS-boxcore historie,DOGGBANK,3.291912,54.860952,RWS2010_OESTGDN23,BS,"RWSV 913.00.B200 v1.4",Box-corer,23-03-10,17:02:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",23-03-10,17:02:00,1,23-03-10,1,,12.8,,0,POINT (3.2919120000000004 54.860952035874895)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-4180,RWS2010_ROTTMPT50_1431,RWS-boxcore historie,OFFSHORE_OV,6.308686,53.953177,RWS2010_ROTTMPT50,BS,"RWSV 913.00.B200 v1.4",Box-corer,17-03-10,08:43:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",17-03-10,08:43:00,1,17-03-10,1,,25.6,,0,POINT (6.308686 53.95317703703138)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-40e9,RWS2010_TERSLG4_1215,RWS-boxcore historie,NZKUSTZONE,5.149228,53.414258,RWS2010_TERSLG4,BS,"RWSV 913.00.B200 v1.4",Box-corer,16-03-10,10:25:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",16-03-10,10:25:00,1,16-03-10,1,,25.6,,0,POINT (5.149228000000001 53.414258037677136)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-407b,RWS2010_WADDKT02_1540,RWS-boxcore historie,KUSTZONE_OV,5.825629,53.610383,RWS2010_WADDKT02,BS,"RWSV 913.00.B200 v1.4",Box-corer,17-03-10,17:59:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice,n/m2,NVT,,"Essink, 1991",17-03-10,17:59:00,1,17-03-10,1,,12.8,,0,POINT (5.825629000000001 53.610383037445786)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-407a,RWS2010_WADDKT02_1541,RWS-boxcore historie,KUSTZONE_OV,5.825629,53.610383,RWS2010_WADDKT02,BS,"RWSV 913.00.B200 v1.4",Box-corer,17-03-10,17:59:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",17-03-10,17:59:00,1,17-03-10,1,,12.8,,0,POINT (5.825629000000001 53.610383037445786)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-404d,RWS2010_WADDKT04_1565,RWS-boxcore historie,NZKUSTZONE,5.628682,53.504544,RWS2010_WADDKT04,BS,"RWSV 913.00.B200 v1.4",Box-corer,17-03-10,19:17:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",17-03-10,19:17:00,1,17-03-10,1,,12.8,,0,POINT (5.628682 53.50454403757117)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-403b,RWS2010_WADDKT06_1484,RWS-boxcore historie,NZKUSTZONE,6.184807,53.537606,RWS2010_WADDKT06,BS,"RWSV 913.00.B200 v1.4",Box-corer,17-03-10,15:29:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"Essink, 1991",17-03-10,15:29:00,1,17-03-10,1,,12.8,,0,POINT (6.184807 53.53760603753212)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-3fe6,RWS2012_BREEVTN03_493,RWS-boxcore historie,OFFSHORE_OV,4.440884,53.187021,RWS2012_BREEVTN03,BS,"RWSV 913.00.B200 v1.4",Box-corer,08-03-12,19:01:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"RWS Analysevoorschrift (Naber et al, 2011) v2.0",08-03-12,19:01:00,1,08-03-12,1,,12.8,,90,POINT (4.440884 53.18702103793979)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-3fd5,RWS2012_BREEVTN04_510,RWS-boxcore historie,OFFSHORE_OV,4.304772,53.098961,RWS2012_BREEVTN04,BS,"RWSV 913.00.B200 v1.4",Box-corer,22-03-12,17:47:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"RWS Analysevoorschrift (Naber et al, 2011) v2.0",22-03-12,17:47:00,1,22-03-12,1,,192.3,,90,POINT (4.304772000000001 53.09896103804002)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-3fb9,RWS2012_BREEVTN05_538,RWS-boxcore historie,OFFSHORE_OV,4.006989,53.024233,RWS2012_BREEVTN05,BS,"RWSV 913.00.B200 v1.4",Box-corer,22-03-12,19:13:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"RWS Analysevoorschrift (Naber et al, 2011) v2.0",22-03-12,19:13:00,1,22-03-12,1,,12.8,,90,POINT (4.006989 53.024233038124386)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-3e9a,RWS2012_BREEVTN34_1598,RWS-boxcore historie,OESTERGR_OV,3.494739,53.499243,RWS2012_BREEVTN34,BS,"RWSV 913.00.B200 v1.4",Box-corer,15-03-12,16:28:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"RWS Analysevoorschrift (Naber et al, 2011) v2.0",15-03-12,16:28:00,1,15-03-12,1,,12.8,,90,POINT (3.4947389999999996 53.49924303757741)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-3d50,RWS2012_FRIESFT06_1398,RWS-boxcore historie,OESTERGR_OV,5.898668,54.188181,RWS2012_FRIESFT06,BS,"RWSV 913.00.B200 v1.4",Box-corer,21-03-12,17:29:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"RWS Analysevoorschrift (Naber et al, 2011) v2.0",21-03-12,17:29:00,1,21-03-12,1,,12.8,,90,POINT (5.898668000000001 54.18818103674008)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-3cbb,RWS2012_FRIESFT12_1880,RWS-boxcore historie,OESTERGR_OV,3.87196,53.85787,RWS2012_FRIESFT12,BS,"RWSV 913.00.B200 v1.4",Box-corer,06-03-12,11:24:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"RWS Analysevoorschrift (Naber et al, 2011) v2.0",06-03-12,11:24:00,1,06-03-12,1,,333.3,,90,POINT (3.8719599999999996 53.85787003714788)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-3ca2,RWS2012_FRIESFT13_388,RWS-boxcore historie,OFFSHORE_OV,5.982014,53.857615,RWS2012_FRIESFT13,BS,"RWSV 913.00.B200 v1.4",Box-corer,21-03-12,21:50:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"RWS Analysevoorschrift (Naber et al, 2011) v2.0",21-03-12,21:50:00,1,21-03-12,1,,51.3,,90,POINT (5.9820139999999995 53.85761503714819)
ihm_rwsbenthos_tijdelijk.fid--5dd5cefa_16df2d71f87_-3c6d,RWS2012_FRIESFT15_480,RWS-boxcore historie,FRIESEFR,4.373651,53.482585,RWS2012_FRIESFT15,BS,"RWSV 913.00.B200 v1.4",Box-corer,08-03-12,16:46:00,1,EPSG4258,AANTPOPVTE,Biotaxon,Lanice conchilega,n/m2,NVT,,"RWS Analysevoorschrift (Naber et al, 2011) v2.0",08-03-12,16:46:00,1,08-03-12,1,,51.3,,90,POINT (4.373651000000001 53.48258503759703)
